,id,name,Crimes Total,Robbery,Street Robbery,Physical Injuries Total,Dangerous Injuries,Threats and Stalking,Theft Total,Theft of Cars,Theft From Cars,Theft of Bicycle,Burglary,Arson Total,Arson Starting,Damage to Property Total,Damage to Property by Graffiti,Drug Offences,Neighborhood Crimes,Year
744,54009,Gatow/Kladow,4484.0,50.0,25.0,419.0,130.0,175.0,2097.0,120.0,240.0,340.0,385.0,50.0,25.0,484.0,40.0,25.0,849.0,2017
745,54009,Gatow/Kladow,4675.0,35.0,15.0,522.0,105.0,291.0,1981.0,60.0,306.0,191.0,331.0,45.0,15.0,411.0,10.0,55.0,1088.0,2018
746,54009,Gatow/Kladow,4671.0,30.0,15.0,442.0,105.0,291.0,1698.0,95.0,171.0,181.0,432.0,35.0,25.0,608.0,20.0,40.0,1170.0,2019
747,54009,Gatow/Kladow,4022.0,20.0,10.0,498.0,55.0,176.0,1574.0,101.0,121.0,166.0,277.0,35.0,20.0,397.0,30.0,65.0,875.0,2020
748,54009,Gatow/Kladow,4406.0,10.0,0.0,366.0,80.0,321.0,1535.0,140.0,191.0,115.0,95.0,25.0,15.0,467.0,40.0,60.0,1019.0,2021
749,54009,Gatow/Kladow,4101.880645638980,34.55254454810210,24.680388962930100,335.65328989584900,78.97724468137620,261.6121230070590,1495.6315711535600,49.36077792586010,261.6121230070590,261.6121230070590,138.2101781924080,59.23293351103210,34.55254454810210,370.20583444395100,19.744311170344000,34.55254454810210,809.5167579841060,2022
750,126012,MV Süd,8368.0,89.0,64.0,1168.0,185.0,451.0,3544.0,24.0,757.0,395.0,201.0,121.0,56.0,878.0,64.0,185.0,2907.0,2013
751,126012,MV Süd,8570.0,55.0,39.0,977.0,219.0,430.0,3086.0,102.0,773.0,344.0,234.0,211.0,39.0,1008.0,55.0,219.0,2477.0,2014
752,126012,MV Süd,7744.0,175.0,68.0,1048.0,281.0,516.0,2984.0,114.0,797.0,235.0,152.0,61.0,15.0,645.0,23.0,152.0,2612.0,2015
753,126012,MV Süd,7279.0,89.0,52.0,847.0,163.0,401.0,2459.0,111.0,720.0,119.0,305.0,134.0,15.0,787.0,74.0,141.0,2043.0,2016
754,126012,MV Süd,7100.0,59.0,37.0,1188.0,286.0,528.0,2354.0,51.0,623.0,139.0,213.0,44.0,15.0,557.0,59.0,205.0,2611.0,2017
755,126012,MV Süd,6635.0,66.0,22.0,935.0,248.0,358.0,2009.0,197.0,592.0,132.0,146.0,51.0,22.0,658.0,22.0,175.0,2039.0,2018
756,126012,MV Süd,6393.0,87.0,29.0,943.0,218.0,493.0,1720.0,65.0,363.0,138.0,196.0,73.0,29.0,675.0,29.0,167.0,2104.0,2019
757,126012,MV Süd,6078.0,58.0,29.0,839.0,159.0,362.0,1599.0,80.0,557.0,181.0,101.0,109.0,22.0,695.0,22.0,246.0,1795.0,2020
758,126012,MV Süd,5718.0,58.0,22.0,926.0,219.0,328.0,1415.0,44.0,343.0,160.0,80.0,88.0,7.0,664.0,7.0,131.0,1940.0,2021
759,126012,MV Süd,6320.214539392620,79.72747698775100,43.48771472059140,790.0268174240780,130.4631441617740,623.3239109951440,1840.9799231717000,65.23157208088720,420.3812422990510,195.69471624266100,166.70290642893400,43.48771472059140,14.49590490686380,608.8280060882800,28.99180981372760,130.4631441617740,2130.89802130898,2022
760,115012,Rummelsburger Bucht,10721.0,120.0,90.0,571.0,210.0,210.0,5345.0,240.0,1321.0,991.0,270.0,511.0,180.0,1862.0,390.0,270.0,1832.0,2013
761,115012,Rummelsburger Bucht,13877.0,59.0,30.0,1004.0,295.0,295.0,8385.0,266.0,1860.0,1594.0,443.0,443.0,266.0,1417.0,472.0,354.0,2628.0,2014
762,115012,Rummelsburger Bucht,12189.0,58.0,58.0,1140.0,438.0,234.0,6723.0,292.0,789.0,1169.0,468.0,29.0,0.0,1491.0,497.0,351.0,2631.0,2015
763,115012,Rummelsburger Bucht,12753.0,29.0,29.0,694.0,174.0,231.0,8386.0,231.0,810.0,2371.0,578.0,231.0,174.0,1157.0,607.0,202.0,2429.0,2016
764,115012,Rummelsburger Bucht,12948.0,55.0,55.0,1019.0,248.0,358.0,6942.0,275.0,909.0,1846.0,386.0,55.0,28.0,1515.0,441.0,275.0,2810.0,2017
765,115012,Rummelsburger Bucht,12503.0,75.0,75.0,702.0,251.0,401.0,7542.0,326.0,802.0,2731.0,301.0,50.0,50.0,1002.0,401.0,351.0,2155.0,2018
766,115012,Rummelsburger Bucht,13979.0,94.0,71.0,1322.0,331.0,425.0,7603.0,260.0,1157.0,2409.0,283.0,165.0,94.0,1771.0,638.0,283.0,3377.0,2019
767,115012,Rummelsburger Bucht,15533.0,259.0,165.0,1271.0,447.0,494.0,7719.0,235.0,871.0,1765.0,518.0,118.0,24.0,2448.0,706.0,377.0,4542.0,2020
768,115012,Rummelsburger Bucht,12106.0,24.0,24.0,870.0,141.0,259.0,4278.0,71.0,611.0,1293.0,24.0,141.0,47.0,2257.0,611.0,329.0,2398.0,2021
769,115012,Rummelsburger Bucht,11559.260928346100,135.196034249662,90.13068949977470,856.2415502478590,157.72870662460600,225.3267237494370,6466.876971608830,292.9247408742680,743.5781883731410,1689.950428120780,247.85939612438000,67.598017124831,22.53267237494370,1329.4276701216800,405.58810274898600,247.85939612438000,2050.473186119870,2022
770,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,10859.0,145.0,67.0,1027.0,202.0,411.0,5312.0,71.0,919.0,555.0,333.0,44.0,13.0,862.0,215.0,289.0,2168.0,2013
771,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,10613.0,162.0,106.0,1160.0,288.0,357.0,4875.0,76.0,826.0,568.0,407.0,69.0,10.0,1001.0,288.0,205.0,2512.0,2014
772,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,14262.0,137.0,81.0,1118.0,237.0,445.0,5175.0,140.0,917.0,494.0,397.0,59.0,26.0,1027.0,384.0,244.0,2288.0,2015
773,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,12040.0,130.0,64.0,1188.0,295.0,445.0,5469.0,149.0,676.0,454.0,483.0,70.0,22.0,1124.0,378.0,302.0,2598.0,2016
774,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,10382.0,104.0,51.0,1217.0,316.0,436.0,3967.0,92.0,525.0,313.0,367.0,70.0,19.0,1116.0,424.0,307.0,2298.0,2017
775,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,9778.0,79.0,35.0,1192.0,312.0,458.0,3711.0,111.0,534.0,420.0,308.0,35.0,10.0,989.0,264.0,302.0,2433.0,2018
776,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,9477.0,101.0,54.0,1157.0,266.0,384.0,3627.0,95.0,419.0,469.0,295.0,51.0,10.0,948.0,235.0,342.0,2254.0,2019
777,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,10935.0,101.0,47.0,1048.0,234.0,376.0,3429.0,107.0,537.0,268.0,180.0,76.0,16.0,973.0,268.0,281.0,2081.0,2020
778,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,13297.0,85.0,44.0,1003.0,251.0,398.0,3740.0,63.0,536.0,348.0,210.0,97.0,28.0,1107.0,251.0,317.0,2382.0,2021
779,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,17052.866993849800,77.65422128346900,52.8048704727589,1174.1318258060500,298.1922097285210,528.048704727589,4233.708144374730,136.67142945890500,726.8435112132700,447.28831459278100,220.53798844505200,46.592532770081400,27.95551966204880,882.1519537802080,254.70584580977800,223.64415729639100,2668.1990432999900,2022
780,34008,Pankow Süd,7109.0,46.0,25.0,704.0,166.0,261.0,3576.0,148.0,566.0,1193.0,181.0,40.0,15.0,655.0,98.0,83.0,1817.0,2013
781,34008,Pankow Süd,7484.0,78.0,45.0,484.0,144.0,222.0,4196.0,207.0,643.0,1165.0,216.0,39.0,30.0,871.0,168.0,45.0,1967.0,2014
782,34008,Pankow Süd,8244.0,98.0,59.0,483.0,98.0,207.0,4540.0,154.0,657.0,995.0,216.0,33.0,21.0,811.0,228.0,107.0,2452.0,2015
783,34008,Pankow Süd,9008.0,53.0,29.0,514.0,91.0,205.0,4250.0,123.0,699.0,1139.0,176.0,44.0,15.0,974.0,247.0,114.0,1970.0,2016
784,34008,Pankow Süd,7541.0,44.0,15.0,602.0,177.0,238.0,3699.0,204.0,692.0,995.0,131.0,23.0,0.0,855.0,308.0,81.0,1599.0,2017
785,34008,Pankow Süd,7245.0,101.0,66.0,632.0,150.0,274.0,3093.0,153.0,387.0,1118.0,182.0,43.0,17.0,759.0,219.0,116.0,1646.0,2018
786,34008,Pankow Süd,6906.0,71.0,40.0,644.0,117.0,282.0,3014.0,200.0,411.0,969.0,131.0,51.0,20.0,835.0,251.0,128.0,1759.0,2019
787,34008,Pankow Süd,6272.0,62.0,31.0,546.0,118.0,256.0,2808.0,82.0,374.0,850.0,90.0,34.0,11.0,706.0,214.0,189.0,1443.0,2020
788,34008,Pankow Süd,6966.0,72.0,53.0,541.0,125.0,262.0,3232.0,72.0,482.0,936.0,92.0,47.0,20.0,833.0,223.0,145.0,1496.0,2021
789,34008,Pankow Süd,7170.6062595754,84.81068067410810,60.18822499452840,604.6180783541260,175.09301816590100,344.7143795141170,3499.1245349091700,169.62136134821600,500.6565988181220,834.4276646968700,128.5839352155830,43.77325454147520,13.679142044211000,774.2394397023420,186.03633180126900,93.01816590063470,1822.0617202889000,2022
790,12005,Moabit West,15223.0,205.0,98.0,1349.0,357.0,541.0,5511.0,166.0,980.0,766.0,324.0,103.0,28.0,1169.0,208.0,460.0,3030.0,2013
791,12005,Moabit West,16357.0,175.0,73.0,1240.0,341.0,347.0,6006.0,166.0,1081.0,906.0,268.0,79.0,34.0,1058.0,184.0,468.0,2734.0,2014
792,12005,Moabit West,16612.0,257.0,121.0,1272.0,338.0,416.0,6810.0,119.0,1304.0,756.0,250.0,56.0,22.0,993.0,165.0,369.0,2713.0,2015
793,12005,Moabit West,20624.0,228.0,126.0,1602.0,497.0,418.0,7207.0,110.0,1127.0,1032.0,305.0,99.0,40.0,1277.0,159.0,1418.0,3597.0,2016
794,12005,Moabit West,17453.0,144.0,87.0,1503.0,384.0,469.0,5684.0,76.0,871.0,934.0,223.0,55.0,22.0,1191.0,177.0,1726.0,3142.0,2017
795,12005,Moabit West,15754.0,154.0,82.0,1413.0,355.0,465.0,5344.0,80.0,861.0,968.0,180.0,63.0,26.0,1074.0,214.0,942.0,2732.0,2018
796,12005,Moabit West,15090.0,132.0,54.0,1455.0,449.0,430.0,4441.0,97.0,674.0,700.0,201.0,60.0,32.0,1360.0,192.0,1315.0,2988.0,2019
797,12005,Moabit West,13757.0,150.0,78.0,1320.0,337.0,455.0,4367.0,83.0,596.0,800.0,257.0,111.0,33.0,1372.0,194.0,802.0,3016.0,2020
798,12005,Moabit West,13223.0,105.0,64.0,1243.0,370.0,498.0,4193.0,85.0,658.0,851.0,151.0,110.0,28.0,1243.0,217.0,1142.0,2957.0,2021
799,12005,Moabit West,13381.742738589200,92.92876901798060,49.70608575380360,1208.0739972337500,313.3644536652840,551.0892116182570,4549.187413554630,116.701244813278,812.5864453665280,765.0414937759340,103.7344398340250,95.08990318118950,30.255878284923900,1074.0836791148000,155.60165975103700,626.728907330567,2764.0905947441200,2022
800,22002,Tempelhofer Vorstadt,14827.0,192.0,105.0,1209.0,358.0,400.0,7339.0,214.0,887.0,1423.0,545.0,50.0,23.0,1125.0,264.0,408.0,2947.0,2013
801,22002,Tempelhofer Vorstadt,17093.0,181.0,91.0,1408.0,387.0,395.0,7874.0,155.0,858.0,1593.0,368.0,80.0,29.0,1235.0,315.0,329.0,2984.0,2014
802,22002,Tempelhofer Vorstadt,18081.0,165.0,76.0,1211.0,300.0,314.0,9672.0,222.0,1165.0,1902.0,380.0,59.0,29.0,1198.0,252.0,548.0,2836.0,2015
803,22002,Tempelhofer Vorstadt,16789.0,163.0,88.0,1171.0,334.0,365.0,9076.0,204.0,1108.0,1799.0,320.0,92.0,56.0,1404.0,285.0,423.0,2962.0,2016
804,22002,Tempelhofer Vorstadt,15503.0,137.0,73.0,1134.0,344.0,375.0,8575.0,177.0,1162.0,1985.0,171.0,20.0,11.0,1134.0,208.0,356.0,2724.0,2017
805,22002,Tempelhofer Vorstadt,15933.0,140.0,78.0,1184.0,390.0,354.0,8934.0,138.0,1141.0,1842.0,213.0,69.0,21.0,1178.0,235.0,452.0,3195.0,2018
806,22002,Tempelhofer Vorstadt,17602.0,170.0,116.0,1213.0,398.0,391.0,8353.0,163.0,766.0,1758.0,172.0,82.0,35.0,1899.0,736.0,763.0,3039.0,2019
807,22002,Tempelhofer Vorstadt,16918.0,191.0,109.0,1307.0,387.0,401.0,8046.0,81.0,1068.0,1629.0,184.0,81.0,23.0,1337.0,338.0,1040.0,3046.0,2020
808,22002,Tempelhofer Vorstadt,15406.0,175.0,108.0,1214.0,402.0,444.0,7101.0,102.0,1273.0,1126.0,94.0,79.0,39.0,1410.0,271.0,770.0,3260.0,2021
809,22002,Tempelhofer Vorstadt,15315.190438787000,249.50330360855700,192.51798117944200,1319.9032789662600,463.58329868009700,395.8169693049330,7384.989758043400,84.70791171895460,917.9257342635800,1529.3628424894900,110.89035715935900,149.3939533952470,40.04374008532400,1540.1438494355400,328.05063992976900,751.5901985245420,3286.6669746954400,2022
810,92008,Köllnische Vorstadt/Spindlersfeld,10029.0,100.0,50.0,1403.0,341.0,391.0,3146.0,190.0,501.0,731.0,130.0,200.0,140.0,1974.0,611.0,240.0,3086.0,2013
811,92008,Köllnische Vorstadt/Spindlersfeld,9683.0,49.0,49.0,1157.0,188.0,336.0,3788.0,267.0,673.0,762.0,129.0,30.0,10.0,1019.0,208.0,188.0,2710.0,2014
812,92008,Köllnische Vorstadt/Spindlersfeld,7756.0,29.0,20.0,1016.0,234.0,322.0,3145.0,166.0,352.0,723.0,88.0,39.0,29.0,1065.0,293.0,195.0,2374.0,2015
813,92008,Köllnische Vorstadt/Spindlersfeld,8459.0,38.0,19.0,1057.0,152.0,295.0,3782.0,286.0,552.0,772.0,143.0,38.0,10.0,1076.0,181.0,114.0,2362.0,2016
814,92008,Köllnische Vorstadt/Spindlersfeld,7785.0,47.0,37.0,1119.0,233.0,289.0,2927.0,121.0,858.0,485.0,84.0,19.0,0.0,1044.0,214.0,205.0,2228.0,2017
815,92008,Köllnische Vorstadt/Spindlersfeld,7993.0,83.0,28.0,1035.0,194.0,370.0,2994.0,139.0,527.0,702.0,120.0,55.0,18.0,1053.0,268.0,323.0,2098.0,2018
816,92008,Köllnische Vorstadt/Spindlersfeld,8402.0,9.0,9.0,1155.0,273.0,318.0,3210.0,155.0,464.0,700.0,118.0,109.0,36.0,1346.0,300.0,209.0,2310.0,2019
817,92008,Köllnische Vorstadt/Spindlersfeld,8574.0,71.0,36.0,1094.0,196.0,391.0,3460.0,142.0,445.0,1121.0,89.0,27.0,18.0,1032.0,222.0,391.0,2526.0,2020
818,92008,Köllnische Vorstadt/Spindlersfeld,9234.0,121.0,52.0,1214.0,312.0,407.0,3563.0,95.0,633.0,720.0,78.0,26.0,0.0,1136.0,243.0,303.0,2835.0,2021
819,92008,Köllnische Vorstadt/Spindlersfeld,9653.96188565697,50.150451354062200,16.716817118020700,1170.177198261450,250.7522567703110,593.4470076897360,3560.682046138420,150.45135406218700,693.7479103978600,526.5797392176530,91.942494149114,91.942494149114,33.433634236041500,1604.81444332999,376.1283851554660,225.67703109328000,3067.535941156800,2022
820,92006,Niederschöneweide,19092.0,123.0,38.0,1319.0,368.0,405.0,8613.0,207.0,792.0,1168.0,94.0,85.0,47.0,2488.0,1366.0,254.0,2525.0,2013
821,92006,Niederschöneweide,16822.0,121.0,74.0,1349.0,186.0,251.0,8467.0,205.0,996.0,1144.0,186.0,65.0,28.0,1805.0,847.0,344.0,2661.0,2014
822,92006,Niederschöneweide,17359.0,92.0,46.0,1080.0,211.0,357.0,8533.0,156.0,604.0,1126.0,183.0,110.0,55.0,1895.0,980.0,357.0,2353.0,2015
823,92006,Niederschöneweide,17964.0,108.0,72.0,1535.0,298.0,352.0,9691.0,343.0,741.0,1508.0,117.0,36.0,18.0,1924.0,957.0,289.0,2836.0,2016
824,92006,Niederschöneweide,18020.0,139.0,61.0,1641.0,321.0,417.0,9257.0,486.0,860.0,1259.0,122.0,78.0,26.0,2171.0,1216.0,382.0,3005.0,2017
825,92006,Niederschöneweide,19215.0,254.0,147.0,1695.0,303.0,508.0,9010.0,238.0,762.0,1040.0,139.0,57.0,49.0,1663.0,876.0,860.0,2900.0,2018
826,92006,Niederschöneweide,16563.0,126.0,79.0,1645.0,441.0,464.0,7935.0,236.0,614.0,1275.0,157.0,63.0,31.0,1866.0,756.0,370.0,3149.0,2019
827,92006,Niederschöneweide,18117.0,101.0,70.0,1470.0,356.0,480.0,8950.0,248.0,619.0,1609.0,93.0,85.0,31.0,2228.0,1044.0,348.0,3094.0,2020
828,92006,Niederschöneweide,16032.0,99.0,83.0,1382.0,387.0,622.0,7644.0,167.0,478.0,1382.0,159.0,83.0,30.0,2042.0,881.0,288.0,3029.0,2021
829,92006,Niederschöneweide,18233.721182337200,86.72400086724000,65.04300065043,1517.6700151767000,419.1660041916600,614.2950061429500,8195.418081954180,180.67500180675000,563.7060056370600,1271.95201271952,50.589000505890000,195.12900195129000,65.04300065043,2688.4440268844400,1069.59601069596,122.85900122859000,3497.8680349786800,2022
830,125008,West 3 - Borsigwalde/Freie Scholle,7986.0,88.0,38.0,707.0,169.0,300.0,3915.0,69.0,582.0,432.0,400.0,94.0,25.0,688.0,81.0,156.0,1588.0,2013
831,125008,West 3 - Borsigwalde/Freie Scholle,7519.0,93.0,37.0,621.0,155.0,280.0,3387.0,118.0,752.0,230.0,410.0,37.0,0.0,746.0,149.0,143.0,1846.0,2014
832,125008,West 3 - Borsigwalde/Freie Scholle,8327.0,74.0,25.0,786.0,173.0,353.0,3665.0,87.0,737.0,285.0,322.0,12.0,6.0,749.0,68.0,149.0,1950.0,2015
833,125008,West 3 - Borsigwalde/Freie Scholle,8813.0,68.0,25.0,814.0,129.0,425.0,4135.0,222.0,604.0,444.0,271.0,43.0,6.0,789.0,86.0,203.0,2102.0,2016
834,125008,West 3 - Borsigwalde/Freie Scholle,7188.0,37.0,18.0,672.0,147.0,226.0,3178.0,67.0,617.0,452.0,251.0,49.0,18.0,807.0,122.0,147.0,1620.0,2017
835,125008,West 3 - Borsigwalde/Freie Scholle,6921.0,36.0,18.0,571.0,128.0,304.0,3069.0,170.0,729.0,359.0,334.0,24.0,18.0,826.0,194.0,109.0,1622.0,2018
836,125008,West 3 - Borsigwalde/Freie Scholle,6363.0,36.0,12.0,564.0,109.0,255.0,2869.0,121.0,570.0,394.0,230.0,36.0,6.0,467.0,42.0,188.0,1286.0,2019
837,125008,West 3 - Borsigwalde/Freie Scholle,6672.0,18.0,6.0,656.0,152.0,279.0,2455.0,146.0,498.0,352.0,122.0,30.0,24.0,893.0,61.0,152.0,1568.0,2020
838,125008,West 3 - Borsigwalde/Freie Scholle,6608.0,24.0,18.0,628.0,134.0,439.0,2329.0,110.0,421.0,396.0,128.0,49.0,24.0,689.0,43.0,146.0,1603.0,2021
839,125008,West 3 - Borsigwalde/Freie Scholle,7022.984312294780,72.96607077708870,54.72455308281650,735.7412136689770,139.8516356560870,589.8090721148,2535.5709595038300,133.77112975799600,620.2116016052540,364.8303538854430,121.61011796181400,91.20758847136080,30.402529490453600,705.3386841785240,24.322023592362900,279.7032713121730,1927.5203696947600,2022
840,76014,Lichtenrade Nord,5007.0,24.0,10.0,586.0,127.0,210.0,2181.0,107.0,761.0,93.0,478.0,54.0,24.0,527.0,20.0,102.0,1313.0,2013
841,76014,Lichtenrade Nord,5393.0,39.0,15.0,540.0,63.0,238.0,2310.0,156.0,788.0,151.0,360.0,15.0,5.0,613.0,97.0,24.0,1289.0,2014
842,76014,Lichtenrade Nord,5339.0,39.0,24.0,532.0,87.0,261.0,2290.0,193.0,474.0,159.0,633.0,29.0,10.0,551.0,68.0,53.0,1266.0,2015
843,76014,Lichtenrade Nord,5277.0,38.0,19.0,584.0,76.0,161.0,2456.0,299.0,627.0,252.0,442.0,38.0,14.0,570.0,19.0,161.0,1206.0,2016
844,76014,Lichtenrade Nord,4622.0,28.0,9.0,403.0,70.0,155.0,2044.0,220.0,591.0,169.0,319.0,47.0,14.0,427.0,23.0,66.0,942.0,2017
845,76014,Lichtenrade Nord,4971.0,47.0,37.0,555.0,75.0,163.0,2077.0,93.0,873.0,140.0,215.0,19.0,5.0,481.0,42.0,93.0,1139.0,2018
846,76014,Lichtenrade Nord,4976.0,37.0,19.0,638.0,103.0,261.0,1580.0,191.0,564.0,116.0,163.0,61.0,37.0,657.0,65.0,103.0,1235.0,2019
847,76014,Lichtenrade Nord,5549.0,33.0,5.0,401.0,84.0,299.0,2557.0,135.0,448.0,131.0,149.0,47.0,9.0,714.0,98.0,79.0,2403.0,2020
848,76014,Lichtenrade Nord,4286.0,23.0,14.0,393.0,66.0,239.0,1511.0,150.0,388.0,75.0,84.0,19.0,14.0,421.0,42.0,126.0,1263.0,2021
849,76014,Lichtenrade Nord,4311.394064226200,14.043628873701000,9.362419249133980,510.25184907780200,56.174515494803900,290.2349967231530,1661.829416721280,112.34903098960800,482.1645913304000,88.94298286677280,149.79870798614400,60.855725119370800,18.724838498268000,496.20822020410100,18.724838498268000,65.53693474393780,1146.8963580189100,2022
850,84011,Buckow Nord,10366.0,107.0,21.0,931.0,203.0,407.0,4814.0,128.0,1177.0,267.0,300.0,139.0,11.0,920.0,53.0,53.0,2257.0,2013
851,84011,Buckow Nord,10478.0,96.0,43.0,981.0,160.0,320.0,4924.0,96.0,991.0,320.0,544.0,107.0,85.0,725.0,32.0,85.0,2121.0,2014
852,84011,Buckow Nord,10241.0,117.0,53.0,998.0,159.0,340.0,4563.0,159.0,817.0,382.0,393.0,64.0,53.0,520.0,11.0,117.0,2080.0,2015
853,84011,Buckow Nord,11222.0,52.0,0.0,1044.0,209.0,438.0,5700.0,271.0,1221.0,501.0,376.0,52.0,31.0,741.0,52.0,125.0,2443.0,2016
854,84011,Buckow Nord,9949.0,93.0,31.0,1030.0,216.0,546.0,4851.0,268.0,1081.0,443.0,227.0,51.0,21.0,536.0,62.0,82.0,2235.0,2017
855,84011,Buckow Nord,9090.0,103.0,62.0,803.0,144.0,443.0,4571.0,247.0,1143.0,360.0,144.0,82.0,41.0,597.0,41.0,113.0,1863.0,2018
856,84011,Buckow Nord,8979.0,114.0,52.0,837.0,196.0,413.0,3730.0,114.0,827.0,331.0,310.0,52.0,31.0,858.0,41.0,114.0,2201.0,2019
857,84011,Buckow Nord,9434.0,73.0,31.0,1039.0,249.0,582.0,3938.0,125.0,655.0,332.0,197.0,62.0,31.0,894.0,94.0,114.0,2483.0,2020
858,84011,Buckow Nord,9074.0,62.0,31.0,911.0,207.0,528.0,3952.0,72.0,900.0,155.0,145.0,72.0,31.0,879.0,21.0,124.0,2607.0,2021
859,84011,Buckow Nord,9367.584855050040,82.53378726916330,10.316723408645400,1083.2559579077700,247.60136180749000,598.369957701434,3940.9883421025500,206.3344681729080,1207.0566388115100,299.184978850717,175.38429794697200,72.2170638605179,20.633446817290800,639.6368513360160,30.95017022593620,216.6511915815540,2290.312596719280,2022
860,34007,Pankow Zentrum,10355.0,102.0,30.0,612.0,126.0,264.0,6086.0,123.0,667.0,1627.0,306.0,30.0,15.0,910.0,201.0,69.0,2162.0,2013
861,34007,Pankow Zentrum,10434.0,97.0,56.0,512.0,109.0,215.0,6414.0,159.0,674.0,1807.0,203.0,74.0,32.0,868.0,200.0,106.0,2010.0,2014
862,34007,Pankow Zentrum,11265.0,110.0,64.0,667.0,147.0,260.0,6583.0,150.0,563.0,1830.0,257.0,38.0,14.0,1152.0,332.0,121.0,2272.0,2015
863,34007,Pankow Zentrum,10266.0,68.0,43.0,682.0,122.0,273.0,6013.0,139.0,591.0,1487.0,301.0,43.0,20.0,901.0,335.0,102.0,2041.0,2016
864,34007,Pankow Zentrum,9827.0,95.0,62.0,702.0,171.0,275.0,5145.0,135.0,570.0,1389.0,211.0,59.0,25.0,1095.0,362.0,109.0,2077.0,2017
865,34007,Pankow Zentrum,9255.0,75.0,52.0,583.0,133.0,254.0,5160.0,127.0,483.0,1599.0,174.0,41.0,8.0,837.0,265.0,116.0,1831.0,2018
866,34007,Pankow Zentrum,8146.0,98.0,82.0,634.0,150.0,245.0,4141.0,122.0,378.0,1309.0,158.0,33.0,5.0,827.0,239.0,103.0,1741.0,2019
867,34007,Pankow Zentrum,8287.0,70.0,35.0,657.0,143.0,288.0,4191.0,75.0,415.0,1236.0,110.0,38.0,16.0,1037.0,318.0,127.0,1810.0,2020
868,34007,Pankow Zentrum,8789.0,73.0,57.0,647.0,154.0,307.0,4358.0,100.0,348.0,1108.0,102.0,57.0,13.0,984.0,243.0,102.0,2089.0,2021
869,34007,Pankow Zentrum,8697.159621282840,128.01706894252600,101.34684624616600,664.0885451393520,186.6915588745170,285.3713828510470,4437.925056674220,66.67555674089880,440.058674489932,1002.8003733831200,96.01280170689430,45.339378583811200,13.335111348179800,880.117348979864,184.02453660488100,117.34897986398200,1842.9123883184400,2022
870,71001,Schöneberg Nordwest,25164.0,667.0,354.0,2021.0,646.0,589.0,12471.0,161.0,1136.0,733.0,564.0,132.0,41.0,1433.0,206.0,807.0,4842.0,2013
871,71001,Schöneberg Nordwest,25749.0,484.0,309.0,2042.0,618.0,679.0,13336.0,118.0,1106.0,996.0,610.0,118.0,33.0,1273.0,199.0,887.0,4995.0,2014
872,71001,Schöneberg Nordwest,27455.0,485.0,302.0,2268.0,639.0,548.0,14498.0,95.0,1057.0,1227.0,461.0,52.0,20.0,1521.0,302.0,814.0,5466.0,2015
873,71001,Schöneberg Nordwest,25766.0,512.0,338.0,2045.0,543.0,563.0,13504.0,124.0,1021.0,1191.0,334.0,62.0,23.0,1354.0,210.0,823.0,4800.0,2016
874,71001,Schöneberg Nordwest,25701.0,392.0,240.0,2011.0,541.0,541.0,14559.0,110.0,815.0,1406.0,354.0,76.0,46.0,1322.0,179.0,1006.0,5683.0,2017
875,71001,Schöneberg Nordwest,28286.0,350.0,215.0,2098.0,622.0,580.0,16999.0,117.0,889.0,1115.0,264.0,49.0,23.0,1386.0,211.0,1126.0,8944.0,2018
876,71001,Schöneberg Nordwest,23559.0,330.0,195.0,1940.0,548.0,510.0,12502.0,64.0,916.0,1343.0,244.0,56.0,34.0,1077.0,248.0,1092.0,4728.0,2019
877,71001,Schöneberg Nordwest,24046.0,272.0,178.0,1959.0,567.0,598.0,11913.0,68.0,934.0,1607.0,166.0,79.0,26.0,1346.0,257.0,1123.0,4304.0,2020
878,71001,Schöneberg Nordwest,18463.0,226.0,130.0,1706.0,405.0,505.0,9283.0,84.0,1281.0,1308.0,145.0,42.0,11.0,1373.0,291.0,853.0,4307.0,2021
879,71001,Schöneberg Nordwest,22762.67562614540,263.43921808185700,187.08002443494200,2187.6908979841200,610.8735491753210,759.7739767868050,11969.30360415390,57.269395235186300,1282.8344532681700,1569.1814294441000,183.2620647525960,114.53879047037300,15.271838729383000,1557.7275503970700,232.895540623091,977.3976786805130,5956.017104459380,2022
880,43004,Schloss Charlottenburg,11445.0,177.0,68.0,946.0,227.0,387.0,5454.0,181.0,866.0,1079.0,416.0,44.0,27.0,1084.0,319.0,314.0,2786.0,2013
881,43004,Schloss Charlottenburg,11979.0,129.0,31.0,982.0,240.0,357.0,5899.0,141.0,927.0,1071.0,398.0,31.0,14.0,1011.0,340.0,271.0,2674.0,2014
882,43004,Schloss Charlottenburg,13168.0,119.0,71.0,999.0,247.0,375.0,6769.0,161.0,828.0,1191.0,344.0,28.0,9.0,1006.0,218.0,287.0,2668.0,2015
